nazwa,lokalizacja,url,ilosc_samochodow,srednia_cena,sredni_wiek
KEG_CONSTRUCTION,Wodzislaw slaski,https://allegro.pl/uzytkownik/KEG_CONSTRUCTION,1,25900.0,2012.0
Client:37909808,Zduńska wola,https://allegro.pl/uzytkownik/Client:37909808,1,29000.0,2010.0
lena541,Skawina,https://allegro.pl/uzytkownik/lena541,1,45900.0,2012.0
MILLKA-13,Poznań,https://allegro.pl/uzytkownik/MILLKA-13,1,71900.0,2011.0
ryybka123,Kłodawa,https://allegro.pl/uzytkownik/ryybka123,1,40000.0,2012.0
piscil,Kraków,https://allegro.pl/uzytkownik/piscil,1,21000.0,1968.0
zk-net,Żary,https://allegro.pl/uzytkownik/zk-net,1,19900.0,2007.0
AutoMotorsPl,Poznan,https://allegro.pl/uzytkownik/AutoMotorsPl,1,28000.0,2011.0
zaba7847574,Andrzejów,https://allegro.pl/uzytkownik/zaba7847574,1,20500.0,2006.0
djjaro272,Bystrzyca kłodzka,https://allegro.pl/uzytkownik/djjaro272,1,12500.0,2007.0
jar_rad,Nowe miasto lubawskie,https://allegro.pl/uzytkownik/jar_rad,1,10900.0,2001.0
milosz_77,Wioska,https://allegro.pl/uzytkownik/milosz_77,1,14000.0,2007.0
aaa551,Mazowieckie ,https://allegro.pl/uzytkownik/aaa551,3,7266.67,2013.0
ada1705,Słopnice,https://allegro.pl/uzytkownik/ada1705,1,9900.0,2001.0
mondziora,Rydzyna,https://allegro.pl/uzytkownik/mondziora,1,19000.0,2007.0
AGENCJA_RAKI,Lublin,https://allegro.pl/uzytkownik/AGENCJA_RAKI,1,6500.0,2005.0
Pierz57,Koluszki,https://allegro.pl/uzytkownik/Pierz57,1,16500.0,2008.0
agnieszka17019,Limanowa,https://allegro.pl/uzytkownik/agnieszka17019,1,12900.0,2003.0
kza-zielonka,Zielonka,https://allegro.pl/uzytkownik/kza-zielonka,1,67000.0,2015.0
kabus90,Strzebielino,https://allegro.pl/uzytkownik/kabus90,1,55000.0,2013.0
pazur6886,Radwanice,https://allegro.pl/uzytkownik/pazur6886,1,15900.0,2003.0
waldekbe1,Tarczyn,https://allegro.pl/uzytkownik/waldekbe1,1,14900.0,2006.0
Sebarx,Przyjaźń,https://allegro.pl/uzytkownik/Sebarx,1,35000.0,2012.0
vichi,Nysa,https://allegro.pl/uzytkownik/vichi,1,31999.0,2005.0
J106,Brzesko,https://allegro.pl/uzytkownik/J106,1,33400.0,2010.0
staszki2,Barlinek,https://allegro.pl/uzytkownik/staszki2,1,31900.0,2010.0
BARTIIS007,Lubawka,https://allegro.pl/uzytkownik/BARTIIS007,1,18000.0,2007.0
ewapaulaa,Poznań,https://allegro.pl/uzytkownik/ewapaulaa,1,19000.0,2008.0
markus81,Międzyrzecz,https://allegro.pl/uzytkownik/markus81,1,5100.0,2000.0
iwona1011,Ostrów wielkopolski,https://allegro.pl/uzytkownik/iwona1011,1,23500.0,2009.0
marfem,Świerklany,https://allegro.pl/uzytkownik/marfem,1,10900.0,2004.0
rafskulus,Szczecin,https://allegro.pl/uzytkownik/rafskulus,1,23900.0,2012.0
mariuszfoto,Kowal,https://allegro.pl/uzytkownik/mariuszfoto,1,7990.0,2002.0
zgredek1982,Sułów k/ milicza,https://allegro.pl/uzytkownik/zgredek1982,1,5000.0,2002.0
Client:50251585,Łapczyca,https://allegro.pl/uzytkownik/Client:50251585,1,21500.0,2009.0
tirtruck,Kargowa,https://allegro.pl/uzytkownik/tirtruck,1,34999.0,2012.0
Bogus_S1,Wieluń,https://allegro.pl/uzytkownik/Bogus_S1,1,109000.0,2012.0
baszta1,Lubartów,https://allegro.pl/uzytkownik/baszta1,1,36500.0,2013.0
kuksta1986,Nowogrodziec,https://allegro.pl/uzytkownik/kuksta1986,1,14900.0,2008.0
Investpoleg,Głogów,https://allegro.pl/uzytkownik/Investpoleg,1,39000.0,2012.0
macias2000,Warszawa raszyn,https://allegro.pl/uzytkownik/macias2000,1,8900.0,2005.0
andzelika_2022,Gorzów wielkopolski,https://allegro.pl/uzytkownik/andzelika_2022,1,144000.0,2015.0
janusz-siekierka,Pieszyce,https://allegro.pl/uzytkownik/janusz-siekierka,1,24000.0,2008.0
MALDROBUD,Myślibórz,https://allegro.pl/uzytkownik/MALDROBUD,1,89000.0,2015.0
PAULINA971,Gdańsk,https://allegro.pl/uzytkownik/PAULINA971,1,16300.0,2008.0
agro-auto-sojka,Raszków,https://allegro.pl/uzytkownik/agro-auto-sojka,1,55900.0,2014.0
PW_RYMAR,Gromadka,https://allegro.pl/uzytkownik/PW_RYMAR,1,15300.0,2005.0
szybki_kam,Szczecinek,https://allegro.pl/uzytkownik/szybki_kam,1,13900.0,2006.0
cam3l-c1,Biały dunajec,https://allegro.pl/uzytkownik/cam3l-c1,1,15500.0,2017.0
Andrzej10211,Wrocław,https://allegro.pl/uzytkownik/Andrzej10211,1,17800.0,2007.0
guli102,Karsin,https://allegro.pl/uzytkownik/guli102,1,54000.0,2011.0
DDriver87,Rumia,https://allegro.pl/uzytkownik/DDriver87,1,47900.0,2014.0
darekk129,Szczytno,https://allegro.pl/uzytkownik/darekk129,1,12800.0,2007.0
patrycjacentowa,Nysa,https://allegro.pl/uzytkownik/patrycjacentowa,1,33900.0,2011.0
a-tybora,Miastko,https://allegro.pl/uzytkownik/a-tybora,1,17000.0,2008.0
jacek1082007,Olszanka,https://allegro.pl/uzytkownik/jacek1082007,1,34000.0,2013.0
zbigos74,Warszawa,https://allegro.pl/uzytkownik/zbigos74,1,24500.0,2012.0
Jeffrey,Września,https://allegro.pl/uzytkownik/Jeffrey,1,139500.0,2015.0
Norbiann,Płock,https://allegro.pl/uzytkownik/Norbiann,1,18900.0,2007.0
Client:44435823,Bytów ,https://allegro.pl/uzytkownik/Client:44435823,1,22900.0,2009.0
motoland1969,Stargard  szczeciński,https://allegro.pl/uzytkownik/motoland1969,1,5900.0,2000.0
grajeek,Środa wlkp.,https://allegro.pl/uzytkownik/grajeek,1,99000.0,2015.0
speksa1,Ostrow maz,https://allegro.pl/uzytkownik/speksa1,1,55900.0,2015.0
mercnina,Mosina nowy tomyśl,https://allegro.pl/uzytkownik/mercnina,2,10250.0,2014.0
Client:27438824,Sieradz,https://allegro.pl/uzytkownik/Client:27438824,2,20500.0,2008.0
FHU_AUTO-PLUS,Płock,https://allegro.pl/uzytkownik/FHU_AUTO-PLUS,1,48900.0,2014.0
devil82,Kąty wrocławskie,https://allegro.pl/uzytkownik/devil82,1,6500.0,2003.0
Gumma1996,Pl,https://allegro.pl/uzytkownik/Gumma1996,1,16900.0,2007.0
tucha86_22,Lubosz,https://allegro.pl/uzytkownik/tucha86_22,1,16500.0,2006.0
natalie-s91,Radomsko,https://allegro.pl/uzytkownik/natalie-s91,1,45800.0,2013.0
Minio1903,Białystok,https://allegro.pl/uzytkownik/Minio1903,1,27500.0,2010.0
marlenawenus,Luzino,https://allegro.pl/uzytkownik/marlenawenus,1,11800.0,2003.0
filip1113,Inowrocław,https://allegro.pl/uzytkownik/filip1113,1,12200.0,2005.0
69Wolverin,Jeziory małe,https://allegro.pl/uzytkownik/69Wolverin,1,32400.0,2012.0
agneess,Nysa,https://allegro.pl/uzytkownik/agneess,1,38000.0,2012.0
karcia6963,Bielawa,https://allegro.pl/uzytkownik/karcia6963,1,14900.0,2006.0
sesylf,Margonin,https://allegro.pl/uzytkownik/sesylf,1,9900.0,2006.0
skun92,Cieszyn,https://allegro.pl/uzytkownik/skun92,1,8500.0,2001.0
blankbartek,Konarzyny,https://allegro.pl/uzytkownik/blankbartek,1,8500.0,2000.0
magbruk,Bolków,https://allegro.pl/uzytkownik/magbruk,1,34500.0,2006.0
19tomson78,Międzylesie,https://allegro.pl/uzytkownik/19tomson78,1,8500.0,2009.0
japanparts22,Grudziądz,https://allegro.pl/uzytkownik/japanparts22,1,3100.0,2008.0
misiumyx7,Kielce,https://allegro.pl/uzytkownik/misiumyx7,1,26999.0,2008.0
adambot,Ujsoły,https://allegro.pl/uzytkownik/adambot,1,1499.0,1998.0
mikebrnv,Wrocław,https://allegro.pl/uzytkownik/mikebrnv,1,3800.0,1999.0
nluki15,Warszawa,https://allegro.pl/uzytkownik/nluki15,1,8000.0,2003.0
camea111,Stawiguda,https://allegro.pl/uzytkownik/camea111,1,31000.0,2006.0
JarekMonia,Bielsko-biała,https://allegro.pl/uzytkownik/JarekMonia,1,19900.0,1989.0
wandalin1,Opole lubelskie,https://allegro.pl/uzytkownik/wandalin1,1,89000.0,2015.0
michalka4,Świerczów,https://allegro.pl/uzytkownik/michalka4,1,12000.0,2003.0
Client:33298010,Bytom,https://allegro.pl/uzytkownik/Client:33298010,1,17000.0,2007.0
Irenka1980,Warszawa,https://allegro.pl/uzytkownik/Irenka1980,1,4700.0,2000.0
Mateusz7890nmv6,Kielce,https://allegro.pl/uzytkownik/Mateusz7890nmv6,1,7300.0,1998.0
toldiwinner,Bielsko-biała,https://allegro.pl/uzytkownik/toldiwinner,1,5000.0,2000.0
surmia1,Lubin,https://allegro.pl/uzytkownik/surmia1,1,74900.0,2014.0
zuzanna1938,Burstadt,https://allegro.pl/uzytkownik/zuzanna1938,1,8800.0,2000.0
marcia916,Biała podlaska,https://allegro.pl/uzytkownik/marcia916,1,4700.0,1998.0
agusiaa8484,Jaworzno,https://allegro.pl/uzytkownik/agusiaa8484,1,3600.0,1994.0
Carpocap,Chrzanów,https://allegro.pl/uzytkownik/Carpocap,1,5750.0,2001.0
student-s21,Jastrzębia,https://allegro.pl/uzytkownik/student-s21,1,19500.0,2007.0
Alert,Gryfice,https://allegro.pl/uzytkownik/Alert,1,49900.0,2011.0
roziala,Lisków,https://allegro.pl/uzytkownik/roziala,1,15500.0,2008.0
atlaskal,Kalisz,https://allegro.pl/uzytkownik/atlaskal,1,21900.0,2008.0
kbachleda,Warszawa,https://allegro.pl/uzytkownik/kbachleda,1,40000.0,2011.0
andrzejkusiak,Starachowice,https://allegro.pl/uzytkownik/andrzejkusiak,1,32500.0,2012.0
czarek2004,Łaziska górne,https://allegro.pl/uzytkownik/czarek2004,1,8900.0,2005.0
valentino80,Międzychód,https://allegro.pl/uzytkownik/valentino80,1,35100.0,2012.0
Internauta45,Poznań,https://allegro.pl/uzytkownik/Internauta45,1,16900.0,2007.0
NAJ1995,Daleszyce,https://allegro.pl/uzytkownik/NAJ1995,1,63000.0,2015.0
AdamSZ5_2006,Żelechów,https://allegro.pl/uzytkownik/AdamSZ5_2006,1,12900.0,2004.0
szkodniczka1977,Myslowice,https://allegro.pl/uzytkownik/szkodniczka1977,1,1500.0,1997.0
PaweL123K1,Wińsko,https://allegro.pl/uzytkownik/PaweL123K1,1,150.0,1999.0
sanelimek35,Gwizdały,https://allegro.pl/uzytkownik/sanelimek35,1,4200.0,2002.0
carparts899,Cala polska,https://allegro.pl/uzytkownik/carparts899,1,6300.0,2005.0
wojciechm9,Drezdenko,https://allegro.pl/uzytkownik/wojciechm9,1,39200.0,2007.0
sabina-t1,Toruń,https://allegro.pl/uzytkownik/sabina-t1,1,47000.0,2010.0
giggsy111,Świątniki górne,https://allegro.pl/uzytkownik/giggsy111,1,26700.0,2007.0
TERMONET,Radom,https://allegro.pl/uzytkownik/TERMONET,1,39900.0,2010.0
BIKECZESCI,Wsola,https://allegro.pl/uzytkownik/BIKECZESCI,1,8500.0,2010.0
arturo10002,Kraków,https://allegro.pl/uzytkownik/arturo10002,1,48500.0,2009.0
barbaraswiatek,Radom,https://allegro.pl/uzytkownik/barbaraswiatek,1,13900.0,2004.0
karolaSol,Ostrow mazowiecka,https://allegro.pl/uzytkownik/karolaSol,1,49900.0,2009.0
damiano700,Szydlowiec,https://allegro.pl/uzytkownik/damiano700,1,24900.0,2010.0
jurek6666661,Złotokłos,https://allegro.pl/uzytkownik/jurek6666661,1,47000.0,2011.0
R_O_M_A_N_S,Lublin,https://allegro.pl/uzytkownik/R_O_M_A_N_S,1,44900.0,2007.0
gierkam,Michałówka,https://allegro.pl/uzytkownik/gierkam,1,3000.0,1999.0
Joannasunny,Wodzisław śląski,https://allegro.pl/uzytkownik/Joannasunny,1,4000.0,2001.0
niemiec3,Góra kalwaria,https://allegro.pl/uzytkownik/niemiec3,1,89990.0,2015.0
ktk225,Marki,https://allegro.pl/uzytkownik/ktk225,1,95900.0,2014.0
wojtek31071988,Warszawa,https://allegro.pl/uzytkownik/wojtek31071988,1,16700.0,2006.0
mariuszekf1989,Biała podlaska,https://allegro.pl/uzytkownik/mariuszekf1989,1,52000.0,2011.0
agoras,Wyszkow,https://allegro.pl/uzytkownik/agoras,1,27000.0,2007.0
puchal_07,Gorzów wlkp,https://allegro.pl/uzytkownik/puchal_07,1,8499.0,2002.0
kwiatuszek926,Skaryszew,https://allegro.pl/uzytkownik/kwiatuszek926,1,17900.0,2007.0
anetkiee,Rotmanka,https://allegro.pl/uzytkownik/anetkiee,1,36000.0,2013.0
Tomasz_Szyb,Warszawa,https://allegro.pl/uzytkownik/Tomasz_Szyb,1,126000.0,2015.0
Soddy422,Łączna,https://allegro.pl/uzytkownik/Soddy422,1,42900.0,2007.0
waldek1956,Warszawa,https://allegro.pl/uzytkownik/waldek1956,1,11200.0,2006.0
krzysiek625,Poznań,https://allegro.pl/uzytkownik/krzysiek625,1,4999.0,1999.0
RobertStasiu,Kluczbork,https://allegro.pl/uzytkownik/RobertStasiu,1,28500.0,2007.0
xxstasinekxx,Jarocin,https://allegro.pl/uzytkownik/xxstasinekxx,1,51900.0,2014.0
mora23op,Oborniki wlkp,https://allegro.pl/uzytkownik/mora23op,1,19500.0,2009.0
barwa_lakiery,Cieszyn,https://allegro.pl/uzytkownik/barwa_lakiery,1,6300.0,2000.0
1ata,Wrocław,https://allegro.pl/uzytkownik/1ata,1,87600.0,2015.0
techcontrol,Rumia,https://allegro.pl/uzytkownik/techcontrol,1,86400.0,2012.0
MAGKAC1978,Myszków ,https://allegro.pl/uzytkownik/MAGKAC1978,1,113000.0,2014.0
bigtvin,Ostrów wlkp,https://allegro.pl/uzytkownik/bigtvin,1,24000.0,2008.0
rosekowal,Szczecin,https://allegro.pl/uzytkownik/rosekowal,1,46000.0,2011.0
artiksp,Miechów,https://allegro.pl/uzytkownik/artiksp,1,5900.0,2003.0
Client:43486019,Katowice,https://allegro.pl/uzytkownik/Client:43486019,1,69900.0,2016.0
sliweczka_2009,Płońsk,https://allegro.pl/uzytkownik/sliweczka_2009,1,17900.0,2008.0
wojtek_tracz,Poznań,https://allegro.pl/uzytkownik/wojtek_tracz,1,24500.0,2009.0
vmgmm,Warszawa,https://allegro.pl/uzytkownik/vmgmm,1,59000.0,2011.0
pwycisz,Radom,https://allegro.pl/uzytkownik/pwycisz,1,26900.0,2009.0
jerlin1,Lidzbark,https://allegro.pl/uzytkownik/jerlin1,1,53900.0,2012.0
prb-olawa,Skrzypnik,https://allegro.pl/uzytkownik/prb-olawa,1,115000.0,2014.0
magmarwer,Kraśnik,https://allegro.pl/uzytkownik/magmarwer,1,29900.0,2006.0
martelki,Gdynia,https://allegro.pl/uzytkownik/martelki,1,54444.0,2012.0
dzikul,Kobylanka,https://allegro.pl/uzytkownik/dzikul,1,25000.0,2007.0
scorpionpiotr,Zielonka ,https://allegro.pl/uzytkownik/scorpionpiotr,1,72000.0,2010.0
pawlo89_1989,Sokołów podlaski,https://allegro.pl/uzytkownik/pawlo89_1989,1,28500.0,2007.0
axel20001,Sokółka,https://allegro.pl/uzytkownik/axel20001,1,11500.0,2002.0
red_rally,Nowa ruda,https://allegro.pl/uzytkownik/red_rally,1,17700.0,2004.0
karetka083,Piaseczno,https://allegro.pl/uzytkownik/karetka083,1,30000.0,2010.0
PLAR01,Stanislawow drugi pod warszawą,https://allegro.pl/uzytkownik/PLAR01,1,9500.0,2008.0
arkow,Piotrków trybunalski,https://allegro.pl/uzytkownik/arkow,1,69900.0,2017.0
endriu4241,Radom,https://allegro.pl/uzytkownik/endriu4241,1,48500.0,2013.0
grzecho_2007,Bielsk podlaski / białystok,https://allegro.pl/uzytkownik/grzecho_2007,1,5300.0,2000.0
Nesio,Łódź,https://allegro.pl/uzytkownik/Nesio,1,48500.0,2010.0
Airmir,Balice,https://allegro.pl/uzytkownik/Airmir,1,7500.0,1998.0
istar,Świętno,https://allegro.pl/uzytkownik/istar,1,13700.0,2007.0
cemarek,Nowy sącz,https://allegro.pl/uzytkownik/cemarek,1,19900.0,2006.0
kaliber2000,Skarzysko-kamienna,https://allegro.pl/uzytkownik/kaliber2000,1,11800.0,2005.0
lukasr7,Siedlce,https://allegro.pl/uzytkownik/lukasr7,1,220000.0,2017.0
volvocar,Kraków,https://allegro.pl/uzytkownik/volvocar,15,78349.07,2015.33
boroboro23,Kraków,https://allegro.pl/uzytkownik/boroboro23,1,36999.0,2013.0
karlikselekt,Poznań,https://allegro.pl/uzytkownik/karlikselekt,24,128597.5,2015.38
tomasz-pulnik,Dąbrowa tarnowska,https://allegro.pl/uzytkownik/tomasz-pulnik,1,65900.0,2015.0
REDKRIG,Jeleśnia,https://allegro.pl/uzytkownik/REDKRIG,1,12500.0,2009.0
Mikejazdzewski,Kartuzy,https://allegro.pl/uzytkownik/Mikejazdzewski,1,5000.0,1997.0
majak94,Międzyrzec podlaski,https://allegro.pl/uzytkownik/majak94,1,15000.0,2008.0
kochanski5,Warszawa,https://allegro.pl/uzytkownik/kochanski5,1,19000.0,2004.0
tomi0811,Wrocław,https://allegro.pl/uzytkownik/tomi0811,1,23500.0,2010.0
ewakrak50,Puszczykowo,https://allegro.pl/uzytkownik/ewakrak50,1,5500.0,2000.0
MZAC-M1,Warszawa,https://allegro.pl/uzytkownik/MZAC-M1,1,17900.0,2005.0
eurokasselekt,Katowice,https://allegro.pl/uzytkownik/eurokasselekt,44,155750.0,2015.91
LordTom_Workshop,Wrocław,https://allegro.pl/uzytkownik/LordTom_Workshop,1,12000.0,2008.0
czaszka_,Warszawa,https://allegro.pl/uzytkownik/czaszka_,1,40000.0,2011.0
wadowscygaselekt,Kraków,https://allegro.pl/uzytkownik/wadowscygaselekt,37,180437.84,2017.03
Ludwiczek_,Bełchatów,https://allegro.pl/uzytkownik/Ludwiczek_,1,14000.0,2005.0
Mal-Mar12,Puszcza mariańska,https://allegro.pl/uzytkownik/Mal-Mar12,1,76000.0,2012.0
rekin_750,Sieradz,https://allegro.pl/uzytkownik/rekin_750,1,6900.0,2002.0
KUPTERAZUMNIE,Kamienna gora,https://allegro.pl/uzytkownik/KUPTERAZUMNIE,1,24999.0,2004.0
pawelusc,Białystok,https://allegro.pl/uzytkownik/pawelusc,1,210000.0,2017.0
MARTINEX4,Szczecin,https://allegro.pl/uzytkownik/MARTINEX4,2,70600.0,2015.5
AGA1978_19,Bruxelles,https://allegro.pl/uzytkownik/AGA1978_19,1,22400.0,2013.0
gmarcin100,Warszawa,https://allegro.pl/uzytkownik/gmarcin100,1,65000.0,2010.0
Diabolo_69,Lędziny,https://allegro.pl/uzytkownik/Diabolo_69,2,17000.0,2004.0
intercarselekt,Wrocław,https://allegro.pl/uzytkownik/intercarselekt,14,110771.43,2014.93
akciucik1,Łapy,https://allegro.pl/uzytkownik/akciucik1,1,2700.0,2000.0
darogol1,Wilczkowo,https://allegro.pl/uzytkownik/darogol1,1,38500.0,2013.0
Tylak_2006,Witkowo,https://allegro.pl/uzytkownik/Tylak_2006,1,58000.0,2010.0
scanselekt,Lublin,https://allegro.pl/uzytkownik/scanselekt,4,145675.0,2015.0
tataimama,Osielsko,https://allegro.pl/uzytkownik/tataimama,1,95000.0,2014.0
Poszukiwany_hcc,Lidzbark warmiński,https://allegro.pl/uzytkownik/Poszukiwany_hcc,1,20900.0,2004.0
MEBLE_KALINOWSKI,Skorogoszcz,https://allegro.pl/uzytkownik/MEBLE_KALINOWSKI,1,1000.0,1997.0
sohcha,Tychy,https://allegro.pl/uzytkownik/sohcha,1,2000.0,2000.0
mslenka,Cyców,https://allegro.pl/uzytkownik/mslenka,1,26900.0,2006.0
Damian1514d,Klonowa,https://allegro.pl/uzytkownik/Damian1514d,1,10000.0,2003.0
Outlet-Narzedzia,Czarne,https://allegro.pl/uzytkownik/Outlet-Narzedzia,1,15499.0,2008.0
Client:56873476,Goworowo,https://allegro.pl/uzytkownik/Client:56873476,1,12600.0,2003.0
zenekkrz,Września,https://allegro.pl/uzytkownik/zenekkrz,1,67000.0,2014.0
lolekck,Kielce,https://allegro.pl/uzytkownik/lolekck,1,21000.0,2007.0
RAF142,Częstochowa,https://allegro.pl/uzytkownik/RAF142,1,45000.0,2007.0
patryk119703,Tuliszków,https://allegro.pl/uzytkownik/patryk119703,1,15000.0,2002.0
matut7,Kraków,https://allegro.pl/uzytkownik/matut7,1,20500.0,2005.0
romasqui,Gostynin,https://allegro.pl/uzytkownik/romasqui,1,7600.0,2000.0
Malgoska72,Kołobrzeg,https://allegro.pl/uzytkownik/Malgoska72,1,20500.0,2006.0
agata_ef,Porąbka iwkowska,https://allegro.pl/uzytkownik/agata_ef,1,13500.0,2005.0
rafal0982,Lowicz,https://allegro.pl/uzytkownik/rafal0982,1,8300.0,2003.0
kapcerek1,Tarnobrzeg,https://allegro.pl/uzytkownik/kapcerek1,1,8500.0,1999.0
jarek1koja,Konstantynów łódzki,https://allegro.pl/uzytkownik/jarek1koja,1,17500.0,2010.0
Gelkovsky,Jedlińsk,https://allegro.pl/uzytkownik/Gelkovsky,1,1500.0,1997.0
promotselekt,Kielce,https://allegro.pl/uzytkownik/promotselekt,12,189766.67,2016.83
nordautobiselekt,Białystok,https://allegro.pl/uzytkownik/nordautobiselekt,6,157633.33,2017.5
wweslaw,Warszawa,https://allegro.pl/uzytkownik/wweslaw,1,10000.0,2001.0
kornel.k1,Zielona góra,https://allegro.pl/uzytkownik/kornel.k1,1,20500.0,2005.0
buszmen_pb,Chełm,https://allegro.pl/uzytkownik/buszmen_pb,1,33800.0,2009.0
bartczak-b1,Mierzyn,https://allegro.pl/uzytkownik/bartczak-b1,1,38500.0,2008.0
jolantatj5,Gizycko,https://allegro.pl/uzytkownik/jolantatj5,1,8500.0,2005.0
MMonika_GDA,Gdańsk,https://allegro.pl/uzytkownik/MMonika_GDA,1,57000.0,2014.0
autobossbbselekt,Bielsko-biała,https://allegro.pl/uzytkownik/autobossbbselekt,5,122360.0,2015.2
Fracek1109,Maszewo poczta płock,https://allegro.pl/uzytkownik/Fracek1109,1,96900.0,2014.0
czytrynka,Grodzisk mazowiecki,https://allegro.pl/uzytkownik/czytrynka,1,44900.0,2015.0
angeleka7,Puławy,https://allegro.pl/uzytkownik/angeleka7,1,13900.0,2005.0
vckaliszselekt,Kalisz,https://allegro.pl/uzytkownik/vckaliszselekt,5,186320.0,2017.6
autobrunoselekt,Szczecin,https://allegro.pl/uzytkownik/autobrunoselekt,15,159646.67,2016.67
adam792006,Zawiercie,https://allegro.pl/uzytkownik/adam792006,1,54000.0,2011.0
martyna-m221,Świecie,https://allegro.pl/uzytkownik/martyna-m221,1,28600.0,2007.0
sweetmemory5,Kamieniec ząbkowicki,https://allegro.pl/uzytkownik/sweetmemory5,1,44000.0,2011.0
tomek22256,Bolesławiec,https://allegro.pl/uzytkownik/tomek22256,1,20000.0,2006.0
Doc.Ent,Pleszew,https://allegro.pl/uzytkownik/Doc.Ent,1,48000.0,2010.0
Bartek250crv,Rzeczenica,https://allegro.pl/uzytkownik/Bartek250crv,1,19900.0,2005.0
mariuszprorok,Bartoszyce,https://allegro.pl/uzytkownik/mariuszprorok,1,135900.0,2016.0
EuroPLselekt,Warszawa,https://allegro.pl/uzytkownik/EuroPLselekt,15,152713.33,2016.53
ann78ann,Kłodawa,https://allegro.pl/uzytkownik/ann78ann,1,65000.0,2014.0
pchlebda,Wieliczka,https://allegro.pl/uzytkownik/pchlebda,1,15000.0,2007.0
Matik19901,Kielce,https://allegro.pl/uzytkownik/Matik19901,1,13700.0,2004.0
artur_kluczny,Biała,https://allegro.pl/uzytkownik/artur_kluczny,1,8000.0,2000.0
domin280,Gdańsk,https://allegro.pl/uzytkownik/domin280,1,2500.0,2001.0
drywaadvselekt,Gdynia,https://allegro.pl/uzytkownik/drywaadvselekt,10,186612.0,2016.7
loczek31_1976,Ełk,https://allegro.pl/uzytkownik/loczek31_1976,1,4000.0,2000.0
hector007,Piotrków tryb.,https://allegro.pl/uzytkownik/hector007,1,24500.0,2011.0
mariusCe,Wandów,https://allegro.pl/uzytkownik/mariusCe,1,12500.0,2003.0
B3tl3s,Płock,https://allegro.pl/uzytkownik/B3tl3s,1,4700.0,2001.0
1979_2010,Żórawina,https://allegro.pl/uzytkownik/1979_2010,1,5999.0,2002.0
Client:45388915,Radom,https://allegro.pl/uzytkownik/Client:45388915,1,9000.0,2000.0
andee_2005,Piaski,https://allegro.pl/uzytkownik/andee_2005,1,35900.0,2012.0
roberto_rb4,Garwolin,https://allegro.pl/uzytkownik/roberto_rb4,1,16300.0,2008.0
Marcia9,Ostrów wielkopolski,https://allegro.pl/uzytkownik/Marcia9,1,43000.0,2013.0
marteczka2924,Ostrowiec,https://allegro.pl/uzytkownik/marteczka2924,1,8700.0,2003.0
misieck666,Myszków,https://allegro.pl/uzytkownik/misieck666,1,3000.0,2001.0
Client:40739513,Kalisz,https://allegro.pl/uzytkownik/Client:40739513,1,24000.0,2010.0
camil92,Swarzędz,https://allegro.pl/uzytkownik/camil92,1,12500.0,2004.0
nordicselekt,Bydgoszcz,https://allegro.pl/uzytkownik/nordicselekt,5,182300.0,2015.8
mariuzie,Mszczonów,https://allegro.pl/uzytkownik/mariuzie,1,50500.0,2013.0
wojtas61-2,Gorzów wielkopolski ,https://allegro.pl/uzytkownik/wojtas61-2,1,10000.0,2006.0
budexpol,Olesno,https://allegro.pl/uzytkownik/budexpol,3,99000.0,2017.0
EuroJEselekt,Warszawa,https://allegro.pl/uzytkownik/EuroJEselekt,23,155808.7,2017.17
wiciowiec1,Radomsko,https://allegro.pl/uzytkownik/wiciowiec1,1,39900.0,2010.0
drywagdselekt,Gdańsk,https://allegro.pl/uzytkownik/drywagdselekt,4,214449.75,2017.5
novaselekt,Łódź,https://allegro.pl/uzytkownik/novaselekt,12,166258.33,2016.75
mommy,Żukowo,https://allegro.pl/uzytkownik/mommy,1,34900.0,2007.0
betina0000,Środa wielkopolska,https://allegro.pl/uzytkownik/betina0000,1,79000.0,2014.0
maciekkozlowski1,Olsztyn,https://allegro.pl/uzytkownik/maciekkozlowski1,1,21900.0,2008.0
Halvi,Tychy,https://allegro.pl/uzytkownik/Halvi,1,38000.0,2011.0
